Symbol,GICS Sector,Exp Return,Risk,Current Price,Weight
PNR,Industrials,0.0159612189643959,1.228280070894618,103.01000213623048,0.000303068260265
PH,Industrials,-0.0249614437748802,1.1533313904822176,679.3400268554688,0.0014988088019894
TT,Industrials,-0.0010670490122647,1.2227799185380572,400.8599853515625,0.0015267170770852
AMTM,Industrials,0.0,0.0,21.59,8.39130444266517e-05
VLTO,Industrials,0.0089678957713232,1.107652954410258,101.75,0.000463848230735
UAL,Industrials,0.2379877956744669,2.263075583211529,105.0,0.0005763055785896
PCAR,Industrials,-0.017148260759406,1.1614722289356008,109.9000015258789,0.0009934664723222
BR,Industrials,-0.0080980735819169,1.0323229392367126,237.3500061035156,0.0004752946957563
TXT,Industrials,-0.0514598400524065,1.038499180607946,77.19999694824219,0.0002564942066265
SWK,Industrials,0.0032631626010151,1.4269648841008404,88.16000366210938,0.0002274356328353
WAB,Industrials,0.0834924431810557,1.0252399525369729,208.8600006103516,0.000596948832565
DE,Industrials,0.0912796776691299,1.2922226865789457,478.7699890136719,0.0021131364706045
HWM,Industrials,0.0382214739346661,1.4081794586384202,127.02999877929688,0.0008100729942817
LMT,Industrials,-0.002672795080438,0.9540956533036722,496.9599914550781,0.0020854548727749
ADP,Industrials,0.0078745923823188,0.9149419070938066,297.1000061035156,0.0021553625543498
MAS,Industrials,0.0573305783279918,1.1959993246480314,79.25,0.0002887520175751
HON,Industrials,-0.038487919683355,0.9982880002507256,221.509994506836,0.0026710623254232
DAY,Industrials,0.006376015620176,1.9889377937115995,71.0199966430664,0.0002123377183535
IEX,Industrials,-0.0958818966042798,1.0983466147754095,219.97000122070312,0.0002893375575257
FDX,Industrials,0.0007945258585483,1.1737352827531629,273.2900085449219,0.0011947972260496
JCI,Industrials,0.0322558021344112,1.2639193220323002,81.5999984741211,0.0009607083648975
WM,Industrials,0.0005263611287749,0.849163146678046,209.42999267578125,0.0014863153179179
CTAS,Industrials,0.0033903372526007,1.0654444061006958,197.38999938964844,0.0013570728722232
HII,Industrials,-0.1313973547876877,1.556233868014446,202.72000122070312,0.0001340740484108
EFX,Industrials,-0.0259415096400302,1.4215938797495862,268.82000732421875,0.0005763126530427
LUV,Industrials,0.01041354325038,1.807967159523032,32.16999816894531,0.000359092088246
JBHT,Industrials,-0.0647486754293971,1.345545682354449,169.9600067138672,0.0003088072813336
J,Industrials,-0.0054778369198634,1.1243014316807012,141.02000427246094,0.0003028884696732
CPRT,Industrials,-0.031806844573532,1.1594920715416588,57.70000076293945,0.0010092487664436
FAST,Industrials,-0.0749520997565487,1.1361587456170508,75.52999877929688,0.0007711655659351
VRSK,Industrials,-0.0347453329244185,1.018046088942089,278.92999267578125,0.0007033806624259
XYL,Industrials,-0.0371852063822016,1.1276772690385224,121.56999969482422,0.0005120057643563
IR,Industrials,-0.0193066442335537,1.268193907183594,93.11000061035156,0.0006690941783754
CSX,Industrials,-0.0243529228247287,1.1552855416097785,32.689998626708984,0.0011050266174083
DOV,Industrials,0.0048071824368207,1.0393065501236838,198.7100067138672,0.0004671671072103
LDOS,Industrials,-0.0447332653248357,1.493987916454715,145.58999633789062,0.0003476349746991
DAL,Industrials,0.1156226752420619,1.7371104958390136,67.18000030517578,0.0007073620319518
MMM,Industrials,0.1800952299596186,1.4534806096102506,149.42999267578125,0.0012665954815077
ITW,Industrials,-0.0554852282217665,0.8734163089784301,259.8999938964844,0.0013750642379991
LHX,Industrials,-0.0959090776799419,1.0683677019559616,218.6499938964844,0.0007287110363103
HUBB,Industrials,-0.0227583322658068,1.581853911626614,455.260009765625,0.0004121181351738
KR,Consumer Staples,0.0151069394254386,1.245681503059016,58.70000076293945,0.0008051995804427
KO,Consumer Staples,0.0388102348959875,0.7260769974779324,61.91999816894531,0.0048477981288716
KMB,Consumer Staples,0.0241070387875326,0.9266276259104252,128.41000366210938,0.0007878959841485
PM,Consumer Staples,0.1328011949536368,1.143249106352095,127.27999877929688,0.0034748504787919
WMT,Consumer Staples,0.0614856383217224,0.8420492607368539,94.76000213623048,0.0133315249578394
COST,Consumer Staples,0.0097467390673997,1.0377875013064752,939.6799926757812,0.007619493664505
CAG,Consumer Staples,-0.0346103493469767,1.1656911234041425,25.780000686645508,0.0002328095826501
DG,Consumer Staples,-0.195972155827529,1.9279071240888248,71.77999877929688,0.0003022954683855
GIS,Consumer Staples,0.0208004867821488,1.2050954796441993,60.380001068115234,0.0006308421686262
KDP,Consumer Staples,0.0068509685081479,0.9892135538491308,31.14999961853028,0.0007899656301242
K,Consumer Staples,0.0574645307951811,0.8877188647994688,81.87000274658203,0.0004992249911683
ADM,Consumer Staples,0.0120783892747296,1.2898813524391315,50.5099983215332,0.0004346902461402
TGT,Consumer Staples,-0.0820860408223764,1.4227229880109826,137.88999938964844,0.001083896552633
DLTR,Consumer Staples,-0.2212082594974766,1.9913713394271744,72.4800033569336,0.0002821920099156
SJM,Consumer Staples,-0.0884205848887059,1.2905761456324338,103.70999908447266,0.0002103908251918
BG,Consumer Staples,-0.0205202288809986,1.2968802235596433,77.19000244140625,0.000198704455151
TAP,Consumer Staples,-0.0560667037643574,1.4984212461605764,55.15999984741211,0.0002200519119729
BF-B,Consumer Staples,-0.2209908599011074,1.380794051335572,33.91999816894531,0.0003484800033764
SYY,Consumer Staples,-0.008463047946428,1.1314634700567945,74.7699966430664,0.0006802436637534
KHC,Consumer Staples,-0.0374128721654084,1.0371234127574864,29.309999465942383,0.000663947292711
TSN,Consumer Staples,-0.0060057150181972,1.218891016939156,56.43999862670898,0.0003717923158384
KVUE,Consumer Staples,-0.0154882135992414,1.2541276093045657,20.780000686645508,0.000750932925005
PG,Consumer Staples,0.089710434925261,0.8160923029534329,164.1199951171875,0.0071207270389399
EL,Consumer Staples,-0.1787549350654152,1.8898546121108903,82.4800033569336,0.0004802516765719
MO,Consumer Staples,0.1025667064129155,0.9348553149599612,52.04999923706055,0.0016416770863955
MNST,Consumer Staples,-0.046509080823766,1.22942787781908,48.27999877929688,0.000904937872343
STZ,Consumer Staples,-0.0848227844272468,1.388724351419803,183.1000061035156,0.000743662671737
MKC,Consumer Staples,0.0217070968132375,1.1314924019187105,74.88999938964844,0.0003806403563652
CLX,Consumer Staples,0.0198058285108722,1.0308554915276866,159.27000427246094,0.0003662040506272
MDLZ,Consumer Staples,-0.0887325544300787,1.069383637139547,57.41999816894531,0.0014287891082413
CPB,Consumer Staples,-0.0014130058093353,1.2488776220982434,38.97999954223633,0.0002225793524373
WBA,Consumer Staples,-0.071911929038141,2.853267746691383,11.869999885559082,0.0001483615511352
LW,Consumer Staples,-0.0487041079077616,1.838515739415176,60.59000015258789,0.0001593410561982
HRL,Consumer Staples,0.0009300792538134,1.3086958492604663,30.8799991607666,0.0003129172437819
CL,Consumer Staples,0.0307301398819832,0.8900084343134651,87.87999725341797,0.0013527545081791
HSY,Consumer Staples,0.0037686138175722,1.4791435310088106,150.7100067138672,0.0006198523742872
PEP,Consumer Staples,0.0241466338290157,0.9988704079075006,149.1199951171875,0.0037714430905654
CHD,Consumer Staples,0.0150475766339725,0.9567673363603696,106.25,0.0004676700934524
HES,Energy,-0.0667252686289241,1.2497481424520969,144.39999389648438,0.0007106126694322
SLB,Energy,-0.1756773799843985,1.360801753225848,42.25,0.0009357164593759
XOM,Energy,-0.0098779576277195,1.118521742549657,108.66000366210938,0.0083714826727031
EQT,Energy,0.000342856309402,1.7221463841024096,53.68000030517578,0.0004615019810145
BKR,Energy,0.0647900138690346,1.42587708041649,45.54999923706055,0.0007178098937109
HAL,Energy,-0.1637274595198047,1.4729063737492247,27.799999237060547,0.0004104652555436
MPC,Energy,-0.0611867644342506,1.6959671065128268,151.61000061035156,0.000771229088628
KMI,Energy,0.1562080512682081,1.0892009298222922,30.270000457763672,0.0010731975477909
TRGP,Energy,0.2246189263864693,1.4727204100844768,209.07000732421875,0.0006935877034187
OXY,Energy,-0.1599107631608622,1.169676283816813,49.290000915527344,0.0007956475949921
VLO,Energy,-0.0242191836525281,1.7464941272787904,139.6300048828125,0.0006754606702673
COP,Energy,-0.1411148398773438,1.2108598723990305,101.83000183105467,0.0022137070424282
OKE,Energy,0.072483008992801,1.208948154268652,104.52999877929688,0.0010519823685024
FANG,Energy,-0.0839035834743633,1.4363654225722424,173.25999450683594,0.0008139387407156
EOG,Energy,-0.0466537561310014,1.2184220675470696,131.82000732421875,0.0012045879742903
CVX,Energy,-0.0691477735964386,1.0354166594206555,155.64999389648438,0.004582197222029
DVN,Energy,-0.1381926698830098,1.3872745763016754,35.959999084472656,0.0003636540419207
TPL,Energy,0.1662553567714725,2.5640101306588168,1360.06005859375,0.000468372306609
WMB,Energy,0.1167151465559505,1.211776044321607,59.56999969482422,0.0011731177120881
PSX,Energy,-0.0588037733485701,1.460654203174426,121.86000061035156,0.0008200705228894
CTRA,Energy,-0.1235548265627391,1.323309113576385,29.020000457763672,0.0003137499658587
APA,Energy,-0.1829072023316943,2.0124604987299937,23.31999969482422,0.0001400383465935
EVRG,Utilities,0.070291307465622,0.9192731773177693,63.52000045776367,0.0002541702488023
FE,Utilities,0.0064694674932776,0.8786688611006319,39.209999084472656,0.0004125694631702
ATO,Utilities,0.0287554336621109,0.9358421417618232,139.50999450683594,0.0003906065289337
ETR,Utilities,0.149220024465428,1.2081048936572378,82.5199966430664,0.0005796235707584
VST,Utilities,0.2743774481778781,3.2830387916270403,191.1100006103516,0.0008566472874199
AWK,Utilities,-0.0001335772149499,1.1041095474101938,121.62999725341795,0.0004415245730856
AES,Utilities,-0.2130585584992587,2.0612018808348647,11.600000381469728,0.0001662995729559
WEC,Utilities,0.0624442721689155,0.9863749103028038,98.01000213623048,0.0005378569579996
EXC,Utilities,0.0308141825128482,1.090748519250239,39.380001068115234,0.0006692535746455
AEP,Utilities,0.0536155645985297,1.073543641204846,98.18000030517578,0.0008886857903243
AEE,Utilities,0.0991999024748337,1.034745275972432,94.12000274658205,0.0004288038222101
XEL,Utilities,0.0066253674110656,1.3008040553500404,66.61000061035156,0.0006963322964299
DTE,Utilities,0.0156784766772701,1.095574508178973,119.0999984741211,0.000447791727866
NRG,Utilities,0.1068846029017954,2.2034223293522355,112.37000274658205,0.0003296376398535
NI,Utilities,0.1244911736110634,0.9335529616668212,37.7599983215332,0.0003037536347495
LNT,Utilities,0.0688228426776612,1.0597115448690564,58.77000045776367,0.0002721450706749
D,Utilities,0.0386365203415978,1.3029028479303315,53.47999954223633,0.0008109550901453
EIX,Utilities,-0.0953725471628576,1.4208781196663187,58.869998931884766,0.0005538821048293
CNP,Utilities,0.0293524123784896,1.2005523834408842,32.36000061035156,0.0003815442651257
CMS,Utilities,0.0256227190128425,0.9411024279592,65.81999969482422,0.0003580633817124
NEE,Utilities,0.1158019944737389,1.3682673178242646,72.83000183105469,0.0026515919568084
DUK,Utilities,0.0367939333591583,0.9373416954611166,109.86000061035156,0.0015048676288662
PCG,Utilities,-0.061827646477917,1.21181443790199,16.540000915527344,0.0007821768047099
PEG,Utilities,0.1135927605852797,1.101313845486232,88.05000305175781,0.0007624521242466
ED,Utilities,0.0067276505004795,0.961953343560108,90.5999984741211,0.0005611765291452
PNW,Utilities,0.0534361034090944,1.0184937857600052,85.73999786376953,0.0001737947532999
PPL,Utilities,0.0700800464636539,0.8972844553579619,32.880001068115234,0.0004305735408538
CEG,Utilities,0.0152394016760891,2.858497832856259,347.44000244140625,0.0012774583041531
SRE,Utilities,0.0170579572147787,1.254635273329889,82.70999908447266,0.0009892562147636
ES,Utilities,0.0026427438890853,1.2242730788655585,56.31999969482422,0.0003754163886395
SO,Utilities,0.07238485547795,0.9906873063758032,83.4800033569336,0.0016333917228083
EQR,Real Estate,0.0292434253389995,1.144277666003538,68.25,0.000502036975714
EXR,Real Estate,-0.0255777373592444,1.319549140937711,152.02999877929688,0.0005833211515481
KIM,Real Estate,0.0281635332609663,1.164499739332935,22.920000076293945,0.0002840276830955
VICI,Real Estate,-0.0282426938726484,1.059380141101269,29.600000381469727,0.0005460268827255
SPG,Real Estate,0.0484023410400016,1.1836365882592284,174.25,0.001159265711956
EQIX,Real Estate,0.0059115585169719,1.2794836889771968,940.8499755859376,0.001609602547996
INVH,Real Estate,-0.0134558770720623,1.0596385994416475,30.51000022888184,0.0003542328233131
CPT,Real Estate,0.0166158457667863,1.208695567451357,110.63999938964844,0.0002205497581826
WELL,Real Estate,0.0933194142809712,1.0493728093960684,136.75,0.0013963394764462
ESS,Real Estate,0.033689473749671,1.2133979529215009,277.92999267578125,0.0003400059140159
CSGP,Real Estate,-0.1648430479464456,1.6718793440331985,74.16000366210938,0.0005269199272896
VTR,Real Estate,0.0915107785167618,1.158454584585835,60.81999969482422,0.0004434930396444
HST,Real Estate,-0.1313676606867378,1.324959923241248,16.940000534057617,0.0002320014737745
UDR,Real Estate,0.0114689660328196,1.0975176581026218,40.63999938964844,0.0002937286742132
O,Real Estate,0.0124401526605423,1.0187516679444937,54.34000015258789,0.000831239389321
MAA,Real Estate,-0.0085305742201234,1.1554368022867991,148.41000366210938,0.0003310617419892
AMT,Real Estate,0.0461290277487981,1.251946163462594,185.0800018310547,0.0015446400564816
IRM,Real Estate,0.1633576965257093,1.5162070099415403,111.0500030517578,0.0005548982099936
REG,Real Estate,0.047408963702412,1.0180618814505336,71.7699966430664,0.000242450790955
BXP,Real Estate,0.0063973625258652,1.6759570471074072,73.55999755859375,0.0002368469951086
PSA,Real Estate,0.0119962219346162,1.2485424245881869,292.19000244140625,0.000937649701054
FRT,Real Estate,0.0155704692119939,1.0107236828500328,106.54000091552734,0.0001723477513071
DOC,Real Estate,0.0284643694928488,1.2694065724438148,20.82999992370605,0.0002531873604059
CBRE,Real Estate,0.0691586664535705,1.3145707188576998,141.1300048828125,0.000711109870835
CCI,Real Estate,0.0003257322194853,1.1568745807762963,88.48999786376953,0.0007088676376819
ARE,Real Estate,-0.0996768887334374,1.3789859568398388,101.62999725341795,0.0003118092444204
WY,Real Estate,-0.0450791853631295,1.2226737840188324,29.989999771118164,0.0003594835413143
SBAC,Real Estate,-0.0049956113249251,1.32605204107509,196.8300018310547,0.0003938010497892
DLR,Real Estate,-0.0083334438233594,1.3100723308572295,180.5,0.0010862428391996
AVB,Real Estate,0.0257688178423938,1.1045037840854657,214.75,0.0005685381976111
PLD,Real Estate,-0.0264769223613129,1.3536092993724778,118.93000030517578,0.0017216272488319
DOW,Materials,-0.1274706925256244,1.1351969302011362,41.369998931884766,0.0005030659033244
FCX,Materials,-0.1591144218711334,1.5188272143029706,37.810001373291016,0.0010046160313924
LIN,Materials,0.0115657663322866,0.7582977929187188,439.25,0.0036349300231416
DD,Materials,-0.065218793687443,0.9699659270205496,77.36000061035156,0.0005811099796654
IP,Materials,0.3370813265206623,1.592860766611048,60.09000015258789,0.0003403293491659
LYB,Materials,-0.0915006515338853,1.0085219973514574,77.36000061035156,0.0004294449813631
IFF,Materials,0.0395056661101434,1.3677163434989976,85.8499984741211,0.0003944076472914
BALL,Materials,-0.0724960166187112,1.3265886715126882,55.0,0.0002995935800152
CTVA,Materials,0.0609197120956033,1.243941822855808,63.959999084472656,0.0007107557060296
STLD,Materials,-0.0592170817893762,1.7541321615661545,122.3499984741211,0.0003168841696327
SHW,Materials,-0.0218052003915899,1.0924632572119066,360.1499938964844,0.0015653776364975
AVY,Materials,-0.0829241486954304,1.0841522116122149,191.5200042724609,0.0002719481834883
APD,Materials,0.0578516077133391,1.137350297520758,329.260009765625,0.0011802194312508
PPG,Materials,-0.0641144806693135,0.9179037710796124,122.77999877929688,0.0005017533343624
FMC,Materials,-0.0517933648353886,2.14210990355937,55.560001373291016,0.0001126347710838
CE,Materials,-0.2452087042985296,1.5731039707102306,74.01000213623047,0.0001342246200377
CF,Materials,0.0287782724746244,1.501522901804759,88.0999984741211,0.0002660587750234
EMN,Materials,-0.0074267133024808,1.1737316094288026,92.12999725341795,0.0001913582804742
NUE,Materials,-0.2222751690605229,1.5524668414248186,122.16999816894533,0.0004925018657817
SW,Materials,0.3753479271962427,1.8106189287895305,56.02000045776367,0.0004986082978321
NEM,Materials,0.0713887791950027,1.697469469759957,42.040000915527344,0.0007840569142979
AMCR,Materials,-0.0322490777078196,0.9545000233825872,9.760000228881836,0.0002444328353052
VMC,Materials,-0.0477952155019624,1.2013502866875831,277.5400085449219,0.0006251822377318
MOS,Materials,-0.1284068590549656,1.7718216003978564,28.209999084472656,0.0001375560794595
ALB,Materials,-0.1031258852758154,2.770772695171295,88.76000213623047,0.000187467552378
MLM,Materials,-0.0505387546202553,1.2760363768858138,548.5599975585938,0.0005868412077818
ECL,Materials,0.0623389684677028,0.9082953447282476,242.0599975585937,0.0012139545501174
PKG,Materials,0.0323059705234003,0.930571260771058,240.2700042724609,0.0003683480888982
